Lat,Long,Provider ID,Name,License Type,License Status,Initial License Date ,Capacity,Address,Phone#
37.0441957,-113.5490415,930,"MICKELSON, FRANCIE",LICENSED FAMILY,REGULATED,8/21/92,8,"SAINT GEORGE, UT 84790",(435) 688-1024
40.6124657,-111.9022253,10024,MIDVALE BOYS & GIRLS CLUB YOUTH PROGRAM,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,3/5/01,,"7631 S CHAPEL STREET MIDVALE, UT 84047",(801) 256-9008
40.6081112,-111.9019552,54701,MIDVALE ELEMENTARY SCHOOL - MUSTANG CLUB,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,11/4/16,,"7830 CHAPEL ST MIDVALE, UT 84047",(801) 826-8737
40.4555157,-109.5287479,61315,"MILES, KATIE DBA MILES OF SMILES CHILDCARE",LICENSED FAMILY,REGULATED,4/3/18,16,"VERNAL, UT 84078",(435) 790-7954
38.3925246,-113.0216089,52855,MILFORD ELEMENTARY,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,10/21/16,,"450 S 700 W MILFORD, UT 84751",(435) 421-1672
40.626106,-111.9701346,14900,"MILLAN, MARIA",LICENSED FAMILY,REGULATED,3/17/08,16,"WEST JORDAN, UT 84084",(801) 982-9127
41.7369803,-111.8338359,356,"MILLBURN, ELLEN DBA BUSIBEE FAMILY CHILD CARE",LICENSED FAMILY,REGULATED,1/30/95,16,"LOGAN, UT 84321",(435) 753-4549
40.6759576,-111.8619499,3810,MILLCREEK ACTIVITY CENTER,CENTER,REGULATED,1/1/85,145,"4405 SOUTH 1025 EAST SALT LAKE CITY, UT 84124",(385) 468-1570
40.5934061,-111.9641728,14781,"MILLER, CAROLYN",LICENSED FAMILY,REGULATED,11/25/03,16,"WEST JORDAN, UT 84088",(018) 425-5923
40.643007,-111.2807384,64054,"MILLER, CASEY GEISDORF",LICENSED FAMILY,REGULATED,7/19/18,16,"KAMAS, UT 84036",(435) 602-0991
40.6609843,-111.9164779,44974,"MILLER, DOREEN","DWS APPROVED, FFN",REGULATED,9/9/15,,"TAYLORSVILLE, UT 84123",(385) 229-5121
40.626106,-111.9701346,28915,"MILLER, DOROTHY",LICENSED FAMILY,REGULATED,2/3/11,16,"WEST JORDAN, UT 84084",(801) 891-4594
40.6777307,-111.9477777,51034,"MILLER, JILL RACHEL DBA RACHEL MILLER'S DAYCARE",LICENSED FAMILY,REGULATED,2/8/17,16,"TAYLORSVILLE, UT 84129",(801) 875-0322
39.6841304,-110.8546053,15395,"MILLER, SHARON DBA AUNT SHARON'S DAYCARE",LICENSED FAMILY,REGULATED,7/14/04,16,"HELPER, UT 84526",(435) 299-0949
40.6688363,-111.8246557,27264,"MILLER, SHERRY",LICENSED FAMILY,REGULATED,2/5/07,8,"HOLLADAY, UT 84117",(801) 277-5064
41.176494,-112.0357137,42537,"MILLS, MEGAN DBA MEGAN'S CHILD CARE",LICENSED FAMILY,REGULATED,7/8/15,8,"ROY, UT 84067",(801) 660-8683
38.2094841,-112.927526,52856,MINERSVILLE ELEMENTARY,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,10/21/16,,"450 S 200 W MINERSVILLE, UT 84752",(435) 421-1672
40.7095135,-111.9641728,14232,"MISINALE, MAFI DBA LUPI'S DAYCARE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/2/03,,"WEST VALLEY CITY, UT 84119",(801) 973-6226
40.7523589,-111.897876,3711,MISS BILLIES KIDS KAMPUS,CENTER,REGULATED,2/1/86,129,"232 WEST 800 SOUTH SALT LAKE CITY, UT 84101",(801) 322-5683
40.630996,-111.9580073,3691,"MISS SWENDY'S DAY SCHOOL, INC.",CENTER,REGULATED,3/26/82,96,"2722 WEST 6620 SOUTH WEST JORDAN, UT 84084",(801) 566-9323
37.8694552,-109.3421194,36434,MISSION DISCOVERY SCHOOL,CENTER,REGULATED,10/29/13,54,"46 EAST 200 SOUTH MONTICELLO, UT 84535",(435) 587-9990
40.6609843,-111.9164779,2422,"MITTON, PAMELA",RESIDENTIAL CERTIFICATE,REGULATED,12/10/98,8,"TAYLORSVILLE, UT 84123",(801) 266-8051
38.5683522,-109.5437456,52517,MOAB CHARTER SCHOOL,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,10/25/16,,"358 E 300 S MOAB, UT 84532",(435) 259-2277
38.574365,-109.546615,52282,MOAB MONTESSORI CENTER,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",REGULATED,7/28/16,,"62 N 200 E MOAB, UT 84532",(435) 237-2119
40.6988631,-112.0416754,63795,"MOEAI, ASETERIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/31/18,,"WEST VALLEY CITY, UT 84128",(801) 200-6848
40.8038325,-112.0237903,50600,"MOHAMED, ANISA","DWS APPROVED, FFN",REGULATED,8/23/16,,"SALT LAKE CITY, UT 84116",(801) 205-3621
40.6999925,-112.0118669,38515,"MOHAMED, HAWO",RESIDENTIAL CERTIFICATE,REGULATED,8/1/14,8,"WEST VALLEY CITY, UT 84120",(801) 882-1206
40.7095135,-111.9641728,63575,"MOHAMED, MARYAN","DWS APPROVED, FFN",REGULATED,7/4/18,,"WEST VALLEY CITY, UT 84119",(385) 368-3964
40.8458036,-111.9343636,13272,"MOHAMMAD, MARINA",RESIDENTIAL CERTIFICATE,REGULATED,7/2/02,8,"NORTH SALT LAKE, UT 84054",(801) 693-8002
40.8038325,-112.0237903,65016,"MOHAMUD, FOD","DWS APPROVED, FFN",REGULATED,8/7/18,,"SALT LAKE CITY, UT 84116",(801) 574-8391
40.6999925,-112.0118669,39275,"MOHAMUD, SAADIA",LICENSED FAMILY,REGULATED,11/12/14,8,"WEST VALLEY CITY, UT 84120",(801) 860-4742
40.7434064,-111.9880199,14075,"MOLINA, CRISTINA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/11/03,,"SALT LAKE CITY, UT 84104",(801) 974-5201
41.1668743,-111.9880199,9554,"MONDFRANS, PAM C.",LICENSED FAMILY,REGULATED,2/26/07,8,"OGDEN, UT 84405",(801) 979-7420
40.6999925,-112.0118669,32454,"MONSALVO, BALBINA",LICENSED FAMILY,REGULATED,6/28/12,16,"WEST VALLEY, UT 84120",(801) 250-7672
40.114955,-111.654923,13793,"MONSEN, MAYLENE LEE",RESIDENTIAL CERTIFICATE,REGULATED,3/13/03,8,"SPANISH FORK, UT 84660",(801) 794-2890
41.0893878,-112.0646657,27958,"MONSIVAIS, MELISSA DBA IMAGINATION TIME LLC",LICENSED FAMILY,REGULATED,4/6/09,16,"SYRACUSE, UT 84075",(801) 791-1682
40.5984908,-112.0357137,59145,"MONSON, KRISTA",LICENSED FAMILY,REGULATED,12/29/17,8,"WEST JORDAN, UT 84081",(801) 662-0237
40.6564099,-111.939229,31774,MONTESSORI BUILDING BLOCKS,CENTER,REGULATED,3/28/12,41,"5218 SOUTH REDWOOD ROAD TAYLORSVILLE, UT 84123",(801) 968-6649
40.7414325,-111.8592107,3722,MONTESSORI CHILDREN'S HOUSE,CENTER,REGULATED,10/1/84,28,"1303 SOUTH 1100 EAST SALT LAKE CITY, UT 84105",(801) 467-6024
40.5890299,-111.8847587,30077,MONTESSORI OF SANDY,CENTER,REGULATED,8/11/11,74,"181 EAST 8960 SOUTH SANDY, UT 84070",(801) 987-3589
40.6996045,-111.8125096,3630,MONTESSORI SCHOOL OF S.L. INC. (A),CENTER,REGULATED,5/10/84,52,"2806 EAST 3300 SOUTH SALT LAKE CITY, UT 84109",(801) 467-7412
37.2598945,-109.3008304,53022,MONTEZUMA CREEK ELEMENTARY SCHOOL,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/31/16,,"STATE HIGHWAY 162 MONTEZUMA CREEK, UT 84534",(435) 678-1288
37.6241646,-109.478177,14940,"MOON, CHERIE DBA CHERIE'S KIDDY CARE",LICENSED FAMILY,REGULATED,1/5/04,16,"BLANDING, UT 84511",(435) 678-3469
40.3768954,-111.7957645,60094,"MOORE, WENDY","DWS APPROVED, FFN",REGULATED,3/6/18,,"AMERICAN FORK, UT 84003",(361) 218-6072
41.7369803,-111.8338359,15161,"MORA, LOURDES DBA LULU'S DAYCARE",LICENSED FAMILY,REGULATED,4/7/04,16,"LOGAN, UT 84321",(435) 232-2256
40.7095135,-111.9641728,63578,"MORA, MARIA C CORIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/23/18,,"WEST VALLEY CITY, UT 84119",(801) 232-6562
40.3150359,-111.7018452,63584,"MORALES, JOSEFINA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/23/18,,"OREM, UT 84057",(801) 367-7138
41.223,-111.9738304,64654,"MORALES, MARIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/22/18,,"OGDEN, UT 84404",(801) 920-5188
40.5623204,-111.9386203,28308,"MORENO, LETICIA DBA LITTLE AMIGOS DAYCARE, LLC",LICENSED FAMILY,REGULATED,8/18/09,16,"SOUTH JORDAN, UT 84095",(801) 230-7679
41.2231225,-111.9737732,15057,"MORENO, REGINA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,2/12/04,,"OGDEN, UT 84401",(801) 605-2667
41.2231225,-111.9737732,15058,"MORFIN, EDITH",RESIDENTIAL CERTIFICATE,REGULATED,2/12/04,8,"OGDEN, UT 84401",(801) 388-6484
40.5141147,-112.0329938,10828,"MORGAN, CAROLYN MARY DBA CAROLYN'S IN-HOME DAYCARE",LICENSED FAMILY,REGULATED,11/1/01,16,"HERRIMAN, UT 84096",(385) 235-1831
40.3456087,-111.7197315,40262,"MORI, ELIANA DBA PRINCE & PRINCESS IN TRAINING",LICENSED FAMILY,REGULATED,11/10/14,16,"LINDON, UT 84042",(801) 372-0569
41.0893878,-112.0646657,12890,"MORRISON, SHIRLEY DBA GRANDMA'S GARDEN",LICENSED FAMILY,REGULATED,3/26/02,8,"SYRACUSE, UT 84075",(801) 773-4582
39.9755101,-111.7852106,41134,"MOSER, MICHELLE DBA KIDS COME FIRST CENTER",LICENSED FAMILY,REGULATED,4/15/15,8,"SANTAQUIN, UT 84655",(801) 368-7080
40.6999925,-112.0118669,16486,"MOSS, ADRIANA DBA ADRIANA'S DAYCARE",LICENSED FAMILY,REGULATED,6/13/05,16,"WEST VALLEY, UT 84120",(801) 916-7931
39.7102336,-111.8363216,919,"MOTES, CHERYL DBA CHERYL'S KIDS",LICENSED FAMILY,REGULATED,8/1/89,16,"NEPHI, UT 84648",(435) 623-2248
40.6444808,-111.8539241,3914,MOTHER'S HELPER CHILD CARE-COTTONWOOD,CENTER,REGULATED,9/22/98,88,"5875 SOUTH 1300 EAST SALT LAKE CITY, UT 84121",(801) 273-7290
40.6236796,-111.8298686,3906,MOTHER'S HELPER CHILD CARE-FORT UNION,CENTER,REGULATED,5/1/87,80,"2138 EAST 7000 SOUTH SALT LAKE CITY, UT 84121",(801) 942-8939
40.6008317,-111.8714374,13633,MOTHER'S HELPER CHILD CARE-SANDY,CENTER,REGULATED,1/13/03,88,"8285 SOUTH 700 EAST SANDY, UT 84070",(801) 255-5192
40.560776,-111.971441,37254,MOTHER'S HELPER-DAYBREAK,CENTER,REGULATED,2/27/14,149,"10469 RIVER HEIGHTS DRIVE SOUTH JORDAN, UT 84095",(801) 446-3026
40.5779186,-111.9399062,28511,MOTHER'S HELPER-SOUTH JORDAN,CENTER,REGULATED,11/24/09,149,"9538 SOUTH REDWOOD ROAD SOUTH JORDAN, UT 84095",(801) 302-8777
40.5934061,-111.9641728,65597,"MOTULIKI, MICHELLE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/30/18,,"WEST JORDAN, UT 84088",(435) 238-0871
40.3150359,-111.7018452,65254,"MOUNGA, LOISI","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/10/18,,"OREM, UT 84057",(817) 262-0337
40.685644,-111.800911,6888,MOUNT OLYMPUS CHRISTIAN CHILD DEVELOPMENT,CENTER,REGULATED,4/29/99,125,"3280 EAST 3900 SOUTH SALT LAKE CITY, UT 84124",(801) 424-1420
40.7390792,-111.930748,28787,MOUNTAIN VIEW AFTER SCHOOL PROGRAM,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,6/21/10,,"1380 S NAVAJO DR SALT LAKE CITY, UT 84104",(801) 974-8315
40.3335603,-111.7179365,41745,MOUNTAINLAND HEAD START - ASPEN CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"925 W 2000 N OREM, UT 84057",(801) 224-6013
40.5144896,-111.4106946,41743,MOUNTAINLAND HEAD START - HEBER CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"195 E 500 N HEBER CITY, UT 84032",(801) 375-7981
40.384943,-111.858275,41744,MOUNTAINLAND HEAD START - LEHI CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"176 S 500 W LEHI, UT 84043",(801) 375-7981
39.7169986,-111.8289583,41751,MOUNTAINLAND HEAD START - NEPHI CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"396 E 600 N NEPHI, UT 84648",(801) 375-7981
40.3020202,-111.7128138,41746,MOUNTAINLAND HEAD START - OREM CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"710 W 255 N OREM, UT 84057",(801) 225-9625
40.0380525,-111.7413445,41749,MOUNTAINLAND HEAD START - PAYSON CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"587 W 400 S PAYSON, UT 84651",(801) 465-1318
40.35973,-111.747495,41750,MOUNTAINLAND HEAD START - PLEASANT GROVE CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"485 W 220 S PLEASANT GROVE, UT 84062",(801) 785-6578
40.2205174,-111.6780844,41747,MOUNTAINLAND HEAD START - PROVO CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/2/15,,"1002 S 1100 W PROVO, UT 84601",(801) 932-0333
40.2963482,-111.7030097,52518,MOUNTAINLAND HEAD START - TIMPANOGOS CHILD DEVELOPMENT CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/18/16,,"275 W CENTER ST OREM, UT 84057",(801) 955-6274
40.3882329,-111.7256936,37639,"MOYES, RUTH",LICENSED FAMILY,REGULATED,6/27/14,8,"PLEASANT GROVE, UT 84062",(801) 787-4271
40.1652335,-111.6107526,28742,"MUGLESTON, CHRISTINA DBA LEAP AHEAD",LICENSED FAMILY,REGULATED,7/19/10,16,"SPRINGVILLE, UT 84663",(801) 489-4249
37.0441957,-113.5490415,36034,"MUIR, KRISTIN DBA SUNNY SPROUTS CHILDCARE",LICENSED FAMILY,REGULATED,8/13/13,8,"SAINT GEORGE, UT 84790",(435) 668-5002
40.6777307,-111.9477777,43319,"MUJINGA, MAZAL GERMAINE",RESIDENTIAL CERTIFICATE,REGULATED,2/22/16,8,"TAYLORSVILLE, UT 84129",(385) 267-2692
40.7177351,-111.8985922,58758,"MUKUMBUKWA, FATUMA","DWS APPROVED, FFN",REGULATED,10/17/17,,"SALT LAKE CITY, UT 84115",(385) 266-8648
40.7095135,-111.9641728,14177,"MULLAHKHEL, ZUBIDA",RESIDENTIAL CERTIFICATE,REGULATED,11/4/09,8,"WEST VALLEY, UT 84119",(801) 738-0106
41.139666,-112.0504983,15909,"MULLIS, PAULA DBA PAULA'S FAMILY DAYCARE",LICENSED FAMILY,REGULATED,12/17/04,8,"CLINTON, UT 84015",(801) 784-4416
40.6479987,-112.0059052,28488,"MUNETON, BEATRIZ DBA BETTY'S DAYCARE",LICENSED FAMILY,REGULATED,12/8/09,16,"TAYLORSVILLE, UT 84118",(801) 840-5503
41.1859156,-111.8926303,66019,"MUNIZ, ELSA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/16/18,,"OGDEN, UT 84403",(801) 690-3207
41.1859156,-111.8926303,65599,"MUNIZ, SANDY","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/30/18,,"OGDEN, UT 84403",(801) 317-9795
40.1652335,-111.6107526,65277,"MUNOS, GABRIELA RUIZ","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/11/18,,"SPRINGVILLE, UT 84663",(801) 602-5835
40.8038325,-112.0237903,65896,"MUNOZ, MARTHA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/9/18,,"SALT LAKE CITY, UT 84116",(801) 828-5011
40.5307776,-112.29828,26856,"MURDOCK, MACKENZIE",LICENSED FAMILY,REGULATED,7/14/06,8,"TOOELE, UT 84074",(435) 225-1112
41.2231225,-111.9737732,40392,"MURILLO, MONA LISA DBA BUMBLE BEE DAYCARE",LICENSED FAMILY,REGULATED,2/24/15,8,"OGDEN, UT 84401",(801) 644-6219
40.8038325,-112.0237903,65379,"MURO, LETICIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/18/18,,"SALT LAKE CITY, UT 84116",(801) 879-3890
40.6610718,-111.8854107,53021,MURRAY BOYS & GIRLS CLUB YOUTH PROGRAM,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,10/18/16,,"244 EAST MYRTLE AVE. MURRAY, UT 84107",(801) 261-6180
40.6501363,-111.8862033,48674,MURRAY LIBRARY (NBS),"EXEMPT SCHOOL AGE PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,2/17/16,,"166 E 5300 S MURRAY, UT 84107",(801) 264-2580
41.7773889,-111.7972384,45614,"MUSE, BISHARO",LICENSED FAMILY,REGULATED,12/1/15,8,"LOGAN, UT 84341",(385) 210-6605
40.6777307,-111.9477777,57559,"MUSUNGU, ZILLAH DBA ZURI DAYCARE",LICENSED FAMILY,REGULATED,5/23/17,8,"TAYLORSVILLE, UT 84129",(801) 410-9493
37.6774769,-113.0618931,1291,"NAEGLE, VIRGINIA",LICENSED FAMILY,REGULATED,4/1/92,8,"CEDAR CITY, UT 84720",(435) 586-3112
37.8140459,-112.4396453,65255,NAN'S DAYCARE,CENTER,REGULATED,8/6/18,36,"570 SOUTH 200 WEST PANGUITCH, UT 84759",(435) 690-9202
40.2895017,-111.8807064,64260,"NAU, FINEHIKA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/13/18,,"SARATOGA SPRINGS, UT 84045",(801) 854-5036
40.2128559,-111.7256936,46655,"NAVARRO-HARTRIDGE, MARIA TERESITA DBA BABYSTEPS/PASITOS",LICENSED FAMILY,REGULATED,12/21/15,16,"PROVO, UT 84601",(801) 310-3704
41.223,-111.9738304,64615,"NAVARRO, MARILU","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/22/18,,"OGDEN, UT 84404",(801) 675-9817
40.6112959,-111.8985922,58775,"NAYLOR, SHELLEY",LICENSED FAMILY,REGULATED,11/9/17,12,"MIDVALE, UT 84047",(801) 243-1019
41.223,-111.9738304,65856,"NEAMAN, CAROLYN","EXEMPT HOME, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/7/18,,"OGDEN, UT 84404",(385) 238-8638
40.092786,-111.6286344,53002,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-CANYON ELEMENTARY,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/31/16,,"1492 E 1240 S SPANISH FORK, UT 84660",(801) 386-0256
40.1108498,-111.637208,52998,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-DIAMOND FORK JUNIOR HIGH,"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/28/17,,"50 N 900 E SPANISH FORK, UT 84660",(801) 368-0256
39.9653657,-111.7810291,53001,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-ORCHARD HILLS ELEMENTARY,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/31/16,,"168 E 610 S SANTAQUIN, UT 84655",(801) 368-0256
40.1107759,-111.6431577,53000,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-PARK ELEMENTARY,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/31/16,,"90 N 600 E SPANISH FORK, UT 84660",(801) 368-0256
40.0292021,-111.7376901,52997,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-PAYSON JUNIOR HIGH,"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/28/17,,"1025 S HWY 198 PAYSON, UT 84660",(801) 368-0256
40.1020173,-111.6643957,52999,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-RIVERVIEW ELEMENTARY,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/31/16,,"628 S WEST PARK DR SPANISH FORK, UT 84660",(801) 368-0256
40.0637139,-111.6732187,52915,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-SALEM JR HIGH SCHOOL (NBS),"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/31/16,,"598 N MAIN ST SALEM, UT 84660",(801) 368-0256
40.1021855,-111.6416651,53014,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-SPANISH FORK JR HIGH,"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/31/16,,"600 S 820 E SPANISH FORK, UT 84660",(801) 368-0256
40.1638775,-111.5825574,52914,NEBO SCHOOL DISTRICT AFTER SCHOOL PROGRAM-SPRINGVILLE JUNIOR HIGH (NBS),"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/31/16,,"189 S 1470 E SPRINGVILLE, UT 84663",(801) 368-0256
37.17582,-113.5014213,58654,"NEEDHAM, KATHRYN L","DWS APPROVED, FFN",REGULATED,8/9/17,,"WASHINGTON, UT 84780",(435) 705-1777
40.6777307,-111.9477777,2479,"NEHRING, HEATHER DBA MS. HEATHER'S DAY CARE INC",LICENSED FAMILY,REGULATED,7/28/93,8,"TAYLORSVILLE, UT 84129",(801) 969-8299
40.7598593,-111.9218576,3839,NEIGHBORHOOD HOUSE ASSOCIATION,CENTER,REGULATED,6/1/80,236,"1050 WEST 500 SOUTH SALT LAKE CITY, UT 84104",(801) 363-4589
40.6112959,-111.8985922,61576,"NEILSON, KERRI","DWS APPROVED, FFN",REGULATED,3/27/18,,"MIDVALE, UT 84047",(801) 608-1987
40.6479987,-112.0059052,15714,"NELSON, ERICA",RESIDENTIAL CERTIFICATE,REGULATED,10/19/04,8,"TAYLORSVILLE, UT 84118",(801) 955-1561
40.626106,-111.9701346,1791,"NELSON, KAREN",LICENSED FAMILY,REGULATED,9/29/09,12,"WEST JORDAN, UT 84084",(801) 654-2386
41.8754813,-112.1441223,57755,"NELSON, MICHELLE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/31/17,,"PLYMOUTH, UT 84330",(801) 834-0282
40.6609843,-111.9164779,2420,"NELSON, SUSAN DBA SUSAN'S LULLABY NURSERY",LICENSED FAMILY,REGULATED,7/1/02,16,"TAYLORSVILLE, UT 84123",(801) 259-9824
37.0441957,-113.5490415,30095,"NELSON, TIFFANY DBA BLOOMINGTON BUDS LLC",LICENSED FAMILY,REGULATED,8/11/11,16,"SAINT GEORGE, UT 84790",(801) 833-7337
40.6377217,-112.2960589,61615,"NEMATI, LEILA SHAKER DBA LITTLE CHERRY",LICENSED FAMILY,REGULATED,6/14/18,16,"STANSBURY PARK, UT 84074",(435) 496-1520
40.4555157,-109.5287479,57694,"NEVILLE, KASSY","DWS APPROVED, FFN",REGULATED,5/4/17,,"VERNAL, UT 84078",(435) 621-5973
41.227771,-111.9626139,54434,NEW BRIDGE ELEMENTARY EXTENDED SCHOOL DAY,"EXEMPT SCHOOL AGE PROGRAM, BACKGROUND CHECKS BY CCL",REGULATED,12/5/16,,"2150 JEFFERSON AVE OGDEN, UT 84401",(801) 737-7364
41.2311654,-111.9551136,28686,"NEW HOPE CHILDREN'S CENTER, INC",CENTER,REGULATED,6/2/10,37,"940 20TH STREET OGDEN, UT 84401",(801) 648-7697
41.176494,-112.0357137,28294,"NEWBOLD, DARCIE DBA DARCIE'S DAYCARE",LICENSED FAMILY,REGULATED,5/18/09,8,"ROY, UT 84067",(801) 388-8399
37.0441957,-113.5490415,1210,"NEWBY, GAY DBA HOME MADE FUN",LICENSED FAMILY,REGULATED,5/17/96,16,"SAINT GEORGE, UT 84790",(435) 619-4698
39.9755101,-111.7852106,7279,"NEWELL, JILL DBA JILL'S DAYCARE",LICENSED FAMILY,REGULATED,7/1/00,8,"SANTAQUIN, UT 84655",(801) 885-8608
40.7957149,-111.9317808,28789,NEWMAN AFTER SCHOOL PROGRAM,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,6/21/10,,"1269 N COLORADO ST SALT LAKE CITY, UT 84116",(801) 578-8537
40.6112959,-111.8985922,60274,"NGAMBOU, ESTHELLE","DWS APPROVED, FFN",REGULATED,4/2/18,,"MIDVALE, UT 84047",(385) 347-8404
40.6620696,-111.8866683,61455,"NGENDAKUMANA, DIDIER ALI",RESIDENTIAL CERTIFICATE,REGULATED,7/27/18,8,"MURRAY, UT 84107",(385) 775-0274
40.7095135,-111.9641728,61594,"NGUYEN, CHUNG",LICENSED FAMILY,REGULATED,7/11/18,5,"WEST VALLEY CITY, UT 84119",(385) 285-9308
40.6999925,-112.0118669,27422,"NGUYEN, KIM","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/30/07,,"WEST VALLEY CITY, UT 84120",(801) 673-6327
40.6988631,-112.0416754,59855,"NGUYEN, MANH","DWS APPROVED, FFN",REGULATED,12/27/17,,"WEST VALLEY CITY, UT 84128",(801) 792-0281
40.6999925,-112.0118669,65860,"NGUYEN, MI THI","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/7/18,,"WEST VALLEY CITY, UT 84120",(801) 979-0096
40.7095135,-111.9641728,27520,"NGUYEN, XUNG DUC","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,1/1/90,,"WEST VALLEY CITY, UT 84119",(801) 963-9256
40.7100586,-111.8666865,28790,NIBLEY PARK AFTER SCHOOL PROGRAM,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,6/21/10,,"2785 S 800 E SALT LAKE CITY, UT 84106",(801) 481-4842
41.5510441,-112.1102262,33136,"NICHOLAS, TIFFANY",LICENSED FAMILY,REGULATED,10/26/12,16,"CORINNE, UT 84307",(435) 279-3142
41.0899369,-111.8926303,26828,"NIELSON, IOLA DAWN DBA DAWN'S CHILD CARE",LICENSED FAMILY,REGULATED,9/25/06,12,"LAYTON, UT 84040",(801) 544-1591
