Unique ID	Name	Address	Type	Capacity	LAT	LONG	Phone	License/Registration Duration	Expiration	Adminisrator	Hours	Ages	Inspector	Subsidy?
16178	Wythe Presbyterian Church	"151 Robinson Road, HAMPTON, VA  23661"	Religious Exempt Child Day Center	75	37.000696	-76.381619	(757) 245-8635	Exempt	16-Mar-19	Ms. Cindy A. Brown		Not Available	"7:30 a.m.  - 5:30 p.m.,   Monday - Friday"	
40646	Richmond Community Church	"11801 Nuckols Road, GLEN ALLEN, VA  23059"	Religious Exempt Child Day Center	100	37.6912043	-77.6069911	(804) 364-5000 (310)	Exempt	"Aug. 24, 2018"	Ms. Amy  Spitler		Not Available	"7:30 a.m.  - 6:00 p.m.,   Monday - Friday"	
44029	St. Christopher's School	"711 St. Christopher's Road, RICHMOND, VA  23226"	Religious Exempt Child Day Center	451	37.5793415	-77.5217424	(804) 282-3185	Exempt	"Aug. 28, 2018"	Mr. David  Reynolds		Not Available	"7:30 a.m.  - 6:00 p.m.,   Monday - Friday"	
19819	Tinkling Spring Presbyterian Church	"30 Tinkling Spring Road, FISHERSVILLE, VA  22939"	Religious Exempt Child Day Center	40	38.0973501	-78.9679808	(540) 886-7974 (16)	Exempt	"Feb. 9, 2019"	Mr. Brian  Ootto		Not Available	"7:30 a.m.  - 6:00 p.m.,   Monday - Friday"	
15553	Winfree Memorial Baptist Church	"13617 Midlothian Turnpike, MIDLOTHIAN, VA  23113"	Religious Exempt Child Day Center	210	37.503228	-77.6527909	(804) 794-1388	Exempt	"Sept. 11, 2018"	Ms. Jessica  Morrissette		Not Available	"7:30 a.m.  - 6:00 p.m.,   Monday - Friday"	
44060	Olivet Presbyterian Church	"2575 Garth Road, CHARLOTTESVILLE, VA  22901"	Religious Exempt Child Day Center	24	38.1019518	-78.5774102	(434) 295-1367	Exempt	"Sept. 7, 2018"	Ms. Rebecca  Martin		Not Available	"7:30 AM  - 2:00 PM,   Monday - Friday"	
16913	St. James Episcopal Church	"73 Culpeper Street, WARRENTON, VA  20186"	Religious Exempt Child Day Center	130	38.7117655	-77.7959378	(540) 347-3855	Exempt	17-Jul-19	Ms. Stacey  Irvin		Not Available	"7:30 AM  - 5:00 PM,   Monday - Friday"	
41444	River Road Presbyterian Church	"8960 River Road, HENRICO, VA  23229"	Religious Exempt Child Day Center	55	37.577104	-77.588393	(804) 740-2003	Exempt	"Aug. 30, 2018"	Ms. Melanie  Davis		Not Available	"7:30 am  - 5:30 pm,   Monday - Friday"	
40671	Rock Church of Franklin	"130 Lakeview Road, FRANKLIN, VA  23851"	Religious Exempt Child Day Center	27	36.70246	-76.957635	(757) 562-3878	Exempt	"Aug. 28, 2018"	Ms. Jill  Dillon		Not Available	"7:30 am  - 5:30 pm,   Monday - Friday"	
41571	Tabernacle Church of Norfolk	"7000 Granby Street, NORFOLK, VA  23505"	Religious Exempt Child Day Center	90	36.9039963	-76.2755667	(757) 440-8224	Exempt	"Aug. 15, 2019"	Ms. Michelle  Pasini		Not Available	"7:30 am  - 5:30 pm,   Monday - Friday"	
44022	The Veritas Campus Church	"345 Donald C. Moore Dr., LEBANON, VA  24266"	Religious Exempt Child Day Center	56	36.8859319	-82.1137968	(276) 880-0235	Exempt	"Aug. 23, 2018"	Ms. Jeanette  Puckett		Not Available	"7:30 am  - 5:30 pm,   Monday - Friday"	
24610	Trigg Street Church Of God	"333 Trigg Street, ABINGDON, VA  24210"	Religious Exempt Child Day Center	50	36.712603	-81.9597579	(276) 628-8005	Exempt	"Jan. 15, 2019"	Ms. Kathy  Price		Not Available	"7:30 am  - 5:30 pm,   Monday - Friday"	
38249	"Wise County Christian School, Inc."	"5913 Airport Road, WISE, VA  24293"	Religious Exempt Child Day Center	30	36.9760443	-82.5298096	(276) 328-3297	Exempt	8-Jul-23	Ms. Reshonda  Wampler		Not Available	"7:30 am  - 5:30 pm,   Monday - Friday"	
9318	Religious Society of Friends	"1537 Laskin Road, VIRGINIA BEACH, VA  23451"	Religious Exempt Child Day Center	134	36.8495912	-76.0146747	(757) 428-7534	Exempt	"Jan. 26, 2019"	Mr. John  Lewis		Not Available	"7:30 am  - 6:00 pm,   Monday - Friday"	
21963	Rock Church	"640 Kempsville Road, VIRGINIA BEACH, VA  23464"	Religious Exempt Child Day Center	125	36.8214696	-76.1608026	(757) 217-2112	Exempt	29-Jun-19	Ms. Agnes  Shaw		Not Available	"7:30 am  - 6:00 pm,   Monday - Friday"	
39164	Rosalind Hills Baptist Church	"2712 Brandon Avenue, ROANOKE, VA  24015"	Religious Exempt Child Day Center	60	37.260411	-79.9959752	(540) 339-9369	Exempt	26-Jul-19	Ms. Leigh  Atkinson		Not Available	"7:30 AM  - 6:30 PM,   Monday - Friday"	
9412	St. Charles Catholic Church	"3299 N. Fairfax Drive, ARLINGTON, VA  22201"	Religious Exempt Child Day Center	179	38.8853876	-77.0995231	(703) 527-0608	Exempt	"Dec. 14, 2018"	Amy  Fry		Not Available	"7:30am  - 5:30pm,   Monday - Friday"	
31505	Second Presbyterian Church	"5 North 5th Street, RICHMOND, VA  23219"	Religious Exempt Child Day Center	60	37.5404923	-77.4392032	(804) 649-0152	Exempt	19-Jul-18	Ms. Eboni  Brickhouse		Not Available	"7:30am  - 6:00pm,   Monday - Friday"	
18184	St. Catherine's School	"6001 Grove Avenue, RICHMOND, VA  23226"	Religious Exempt Child Day Center	700	37.5723672	-77.5221486	(804) 288-2804	Exempt	"Aug. 2, 2018"	Mr. Lewis  James		Not Available	"7:30am  - 6:00pm,   Monday - Friday"	
8533	St. Stephen's & St. Agnes School	"400 Fontaine Street, ALEXANDRIA, VA  22302"	Religious Exempt Child Day Center	134	38.825669	-77.068303	(703) 212-2724	Exempt	"Dec. 8, 2018"	Beth  Chase		Not Available	"7:30am  - 6:00pm,   Monday - Friday"	
44171	Saint Bridget Church	"6011 York Road, RICHMOND, VA  23226"	Religious Exempt Child Day Center	40	37.5738073	-77.5228567	(804) 288-1944	Exempt	"Oct. 29, 2018"	Mr. George  Sadler		Not Available	"7:40 am  - 2:55 pm,   Monday - Friday"	
9323	Second Baptist Church	"9614 River Road, RICHMOND, VA  23229"	Religious Exempt Child Day Center	146	37.583747	-77.60233	(804) 740-9342	Exempt	"Jan. 23, 2019"	Ms. Susan  Hill		Not Available	"7:45  am  - 5:30 pm,   Monday - Friday"	
41214	Salem Christian School	"1700 Cardwell Road, CROZIER, VA  23039"	Religious Exempt Child Day Center	35	37.669451	-77.797331	(804) 784-4174	Exempt	31-May-19	N. Todd  Brooking		Not Available	"7:45 a.m  - 3:00 p.m.,   Monday - Friday"	
17798	Powhatan United Methodist Church	"2253 Rosson Road, POWHATAN, VA  23139"	Religious Exempt Child Day Center	75	37.547205	-77.9243782	(804) 598-6090	Exempt	"Oct. 16, 2018"	Ms. Sharon  Baltimore		Not Available	"7:45 a.m.  - 4:30 p.m.,   Monday - Friday"	
18625	St. Andrew Presbyterian Church	"21206 Timberlake Road, LYNCHBURG, VA  24502"	Religious Exempt Child Day Center	92	37.3318127	-79.2427533	(434) 237-4727	Exempt	"Oct. 4, 2018"	Ms. Frieda  Krohn		Not Available	"7:45 am  - 2:15 pm,   Monday - Friday"	
11399	State Street United Methodist	"300 West Valley Drive, BRISTOL, VA  24201"	Religious Exempt Child Day Center	90	36.6162931	-82.1783082	(276) 466-8505	Exempt	"Jan. 31, 2019"	Ms. Tammy  Denton		Not Available	"7:45 am  - 4:00 pm,   Monday - Friday"	
23278	Norton Christian Church	"1341 Park Avenue NW, NORTON, VA  24273"	Religious Exempt Child Day Center	17	36.9301237	-82.6412115	(276) 679-1193	Exempt	"Sept. 19, 2018"	Ms. Sandy  Lowery		Not Available	"7:45 am  - 5:00 pm,   Monday - Friday"	
41362	Sacred Heart School	"540 Central Boulevard, DANVILLE, VA  24541"	Religious Exempt Child Day Center	60	36.5859512	-79.4073019	(434) 793-2656	Exempt	21-Jul-18	Kira  Skania		Not Available	"7:45 am  - 5:30 pm,   Monday - Friday"	
9177	Temple Baptist Church	"1545 Dranesville Rd, HERNDON, VA  20170"	Religious Exempt Child Day Center	60	38.9882681	-77.3763158	(703) 437-7400	Exempt	"Sept. 29, 2018"	Mrs. Melenia  Stryker		Not Available	"7am  - 6pm,   Monday - Friday"	
44789	The Steward School	"11600 Gayton Road, RICHMOND, VA  23238"	Certified Pre-School	24	37.6125502	-77.623624	(804) 740-3394	"Aug. 9, 2019"	Subsection B	Ms. Lisa  Dwelle		Not Available	"8:00 a.m  - 3:00 p.m.,   Monday - Friday"	
40015	New Covenant Schools	"122 Fleetwood Drive, LYNCHBURG, VA  24501"	Religious Exempt Child Day Center	25	37.3957179	-79.2072212	(434) 847-8313	Exempt	"Aug. 25, 2018"	Ms. Marion  Patterson		Not Available	"8:00 a.m.  - 3:00 p.m.,   Monday - Friday"	
38478	Noah Christian Community Center	"402 S. Colorado Street, SALEM, VA  24153"	Religious Exempt Child Day Center	10	37.2891249	-80.0544965	(540) 375-4520	Exempt	"Jan. 11, 2019"	Mrs. Charnika  Elliott		Not Available	"8:00 a.m.  - 3:00 p.m.,   Monday - Friday"	
39631	Washington United Church	"14637 Lee Highway, CENTREVILLE, VA  20121"	Religious Exempt Child Day Center	30	38.83397	-77.45428	(703) 776-9614	Exempt	14-Mar-19	Sung H Hwang		Not Available	"8:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
17311	St. Paul United  Methodist	"330 Church Street, WYTHEVILLE, VA  24382"	Religious Exempt Child Day Center	34	36.9483356	-81.0810676	(276) 228-6447	Exempt	18-Mar-19	Ms. Lawn  Walters		Not Available	"8:00 am  - 12:00 noon,   Monday - Friday"	
34361	Northridge Community Church	"5100 Dickerson Road, CHARLOTTESVILLE, VA  22911"	Religious Exempt Child Day Center	80	38.1744787	-78.4111051	(434) 964-1560	Exempt	"Aug. 21, 2019"	Ms. Debbie  Swanson		Not Available	"8:00 AM  - 12:30 PM,   Monday - Friday"	
35774	River Oak Church	"255 Great Bridge Boulevard, CHESAPEAKE, VA  23320"	Religious Exempt Child Day Center	126	36.7369748	-76.2468257	(757) 382-9500	Exempt	11-May-19	Ms. Katie  Tucker		Not Available	"8:00 am  - 2:00 pm,   Monday - Friday"	
17519	Tazewell Presbyterian Church	"149 Church Street, TAZEWELL, VA  24651"	Religious Exempt Child Day Center	20	37.1168894	-81.518896	(276) 988-4724	Exempt	"Sept. 15, 2018"	Ms. Pam  Irvin		Not Available	"8:00 am  - 3:00 pm (closes at 12:00 on Tues and Thurs),   Monday - Friday"	
13849	Peakland United Methodist Church	"4434 Boonsboro Road, LYNCHBURG, VA  24503"	Religious Exempt Child Day Center	128	37.4449209	-79.2097345	(434) 384-8698	Exempt	18-Mar-19	Ms. Robin  Blackman		Not Available	"8:00 am  - 3:00 pm,   Monday - Friday"	
41094	Second Presbyterian Church	"214 Mountain Avenue, SW, ROANOKE, VA  24016"	Religious Exempt Child Day Center	190	37.2650696	-79.9441783	(540) 342-6405	Exempt	12-Apr-19	Molly  Simpson		Not Available	"8:00 am  - 5:30 pm,   Monday - Friday"	
39537	St. Anne Catholic Church	"300 Euclid Ave, BRISTOL, VA  24201"	Religious Exempt Child Day Center	72	36.6076331	-82.1788485	(276) 669-0048	Exempt	27-Apr-23	Ms. Deb  Miller		Not Available	"8:00 am  - 5:30 pm,   Monday - Friday"	
31708	St. Gregory the Great Catholic Church	"5343 Virginia Beach Boulevard, VIRGINIA BEACH, VA  23462"	Religious Exempt Child Day Center	360	36.8475681	-76.1662826	(757) 497-1811	Exempt	"Dec. 17, 2018"	Ms. Natalie  Jones		Not Available	"8:00 am  - 6:00 pm,   Monday - Friday"	
39469	Star of the Sea Catholic School	"309 15th Street, VIRGINIA BEACH, VA  23451"	Religious Exempt Child Day Center	100	36.8435408	-75.9758504	(757) 428-8400	Exempt	"Jan. 29, 2019"	Ms. Carey  Averill		Not Available	"8:00 am  - 6:00 pm,   Monday - Friday"	
28021	Tidewater Adventist Academy	"1136 Centerville Turnpike North, CHESAPEAKE, VA  23320"	Religious Exempt Child Day Center	20	36.7582906	-76.1865728	(757) 479-0002	Exempt	"Jan. 12, 2019"	Ms. Robin  Banks		Not Available	"8:00 am  - 6:00 pm,   Monday - Friday"	
14360	The Church of Saint Clement	"1701 North Quaker Lane, ALEXANDRIA, VA  22302-2398"	Religious Exempt Child Day Center	85	38.8324634	-77.0849111	(703) 998-8795	Exempt	"Jan. 9, 2019"	Ms. Dory  Herman-Sample		Not Available	"8:00a  - 6:00p,   Monday - Friday"	
33425	Round Hill Baptist Church	"7 West Loudoun Street, ROUND HILL, VA  20141"	Religious Exempt Child Day Center	24	39.1328309	-77.7695926	(540) 338-4648	Exempt	"Dec. 26, 2018"	Julie  540burr		Not Available	"8:00am  - 11:00am,   Monday - Friday"	
38596	St. Giles Presbyterian Church	"5200 Grove Avenue, RICHMOND, VA  23226"	Religious Exempt Child Day Center	70	37.5722859	-77.5109409	(804) 282-0511	Exempt	"Sept. 22, 2018"	Ms. Susan  Chester		Not Available	"8:00am  - 2:00pm,   Monday - Friday"	
39733	Richmond's First Baptist Church	"2709 Monument Avenue, RICHMOND, VA  23220"	Religious Exempt Child Day Center	122	37.5595	-77.471011	(804) 358-5458 (155)	Exempt	5-May-19	Ms. Alex  Hamp		Not Available	"8:00am  - 3:00pm,   Monday - Friday"	
9265	St. John's United Methodist Church	"5312 Backlick Road, SPRINGFIELD, VA  22151"	Religious Exempt Child Day Center	168	38.805327	-77.185228	(703) 256-7748	Exempt	"Feb. 27, 2019"	Ms. Kathy  Boyt		Not Available	"8:00am  - 5:30pm,   Monday - Friday"	
18646	Northern Virginia Hebrew Congregation	"1441 Wiehle Avenue, RESTON, VA  20190"	Religious Exempt Child Day Center	84	38.9713751	-77.3323976	(703) 435-8829	Exempt	"Jan. 9, 2019"	Ms. Cindi  Drake		Not Available	"8:00am  - 6:00 pm,   Monday - Friday"	
30239	Mt. Hermon Baptist Church	"4385 Franklin Turnpike, DANVILLE, VA  24540"	Religious Exempt Child Day Center	66	36.678542	-79.422365	(434) 724-4057	Exempt	"Sept. 14, 2018"	Ms. Brenda  Smith		Not Available	"8:10 AM  - 12:00 Noon,   Monday - Friday"	
34178	West End Presbyterian Church	"9008 Quioccasin Road, RICHMOND, VA  23229"	Religious Exempt Child Day Center	120	37.6069067	-77.5713354	(804) 741-6562 (12)	Exempt	16-Jul-19	Mrs. Casey  Zollinhofer		Not Available	"8:15 a.m.  - 1:15 p.m.,   Monday, Wednesday, Thursday, Friday"	
29415	Toras Chaim	"3110 Sterling Point Drive, PORTSMOUTH, VA  23703"	Religious Exempt Child Day Center	40	36.8486197	-76.3790123	(757) 686-2480	Exempt	20-Apr-19	Rabb Mordechai  Loiterman		Not Available	"8:25 am  - 4:00 pm,   Monday - Friday"	
44246	Relevant Ministries Church	"10514 Buckley Hall Road, MATHEWS, VA  23109"	Religious Exempt Child Day Center	17	37.4421797	-76.3235208	(757) 854-6626	Exempt	"Dec. 3, 2018"	Ms. Leslie  Foster		Not Available	"8:30 a.m.  - 11:30 p.m.,   Monday - Friday"	
18231	Trinity Lutheran Church	"2315 North Parham Road, RICHMOND, VA  23229"	Religious Exempt Child Day Center	75	37.6220542	-77.5561192	(804) 270-5042	Exempt	"Aug. 15, 2019"	Ms. Sherry  Carter		Not Available	"8:30 a.m.  - 12:00 p.m.,   Monday - Friday"	
37890	Warm Springs Presbyterian Church	"73 Church Drive, WARM SPRINGS, VA  24484"	Religious Exempt Child Day Center	15	38.0534033	-79.7827369	(540) 839-2421	Exempt	1-Mar-19	Teresa  Dufour		Not Available	"8:30 a.m.  - 12:00 p.m.,   Monday, Wednesday, Friday"	
16229	St. Thomas' Church	"3602 Hawthorne Avenue, RICHMOND, VA  23222"	Religious Exempt Child Day Center	43	37.5818702	-77.4454888	(804) 329-1117	Exempt	"Feb. 11, 2019"	Ms. Kelly  Kane		Not Available	"8:30 a.m.  - 2:00 p.m.,   Monday - Friday"	
24892	Mt. Ararat Baptist Church	"1112 Garrisonville Road, STAFFORD, VA  22556"	Religious Exempt Child Day Center	160	38.4753215	-77.4696319	(540) 658-1075	Exempt	28-Jun-19	Ms. Michele  Ashinhurst		Not Available	"8:30 a.m.  - 3:00 p.m.,   Monday - Friday"	
35518	New Life Outreach International	"1005 Turner Road, NORTH CHESTERFIELD, VA  23225"	Religious Exempt Child Day Center	100	37.4881333	-77.5335786	(804) 276-6767	Exempt	"Aug. 24, 2018"	Ms. Wyvetta  Puig		Not Available	"8:30 a.m.  - 5:00 p.m.,   Monday - Friday"	
22884	St. Paul's Episcopal Church	"42 East Main Street, SALEM, VA  24153"	Religious Exempt Child Day Center	60	37.2927659	-80.0570977	(540) 389-4087	Exempt	"Dec. 1, 2018"	Ms. Allison  Netting		Not Available	"8:30 am  - 1:00 pm,   Monday - Friday"	
8148	Shenandoah Baptist Church	"6520 Williamson Road, ROANOKE, VA  24019"	Religious Exempt Child Day Center	50	37.335133	-79.9575772	(540) 366-2432 (119)	Exempt	"Sept. 22, 2018"	Mr. Rick  Brown		Not Available	"8:30 am  - 3:00 pm,   Monday - Friday"	
36793	Rejoice Ministries	"117 Rejoice Lane, CASTLEWOOD, VA  24224"	Religious Exempt Child Day Center	20	36.8750499	-82.2681167	(276) 762-5700	Exempt	"Nov. 7, 2018"	Ms. Becky  Johnson		Not Available	"8:30 am  - 3:30 pm,   Monday - Friday"	
31710	St. Stephen's Episcopal Church	"8693 Old Dumfries Road, CATLETT, VA  20119-1922"	Religious Exempt Child Day Center	50	38.6799935	-77.6669674	(703) 788-3364	Exempt	"Aug. 31, 2018"	Ms. Shelby  Low		Not Available	"8:30 AM  - 3:30 PM,   Monday - Friday"	
18463	Tidewater Community Church	"1101 Madison Plaza, CHESAPEAKE, VA  23320"	Religious Exempt Child Day Center	30	36.7605508	-76.2516685	(757) 548-8762	Exempt	18-Mar-19	Ms. Marietta  Ayers		Not Available	"8:30 am  - 3:30 pm,   Monday - Friday"	
15948	St. James Episcopal Church	"St. James Preschool, LEESBURG, VA  22075"	Religious Exempt Child Day Center	107	39.1170477	-77.564727	(703) 777-8439	Exempt	"Nov. 8, 2018"	Ms. Janet  Stayrook		Not Available	"8:30am  - 2:15pm,   Monday Thrue Friday"	
26921	Richmond Montessori School	"499 North Parham Road, HENRICO, VA  23229"	Certified Pre-School	125	37.584744	-77.5687462	(804) 741-0040	"Aug. 28, 2018"	Subsection B	Ms. Grainne  Murray		Not Available	"8:30am to 11:35am (3 and 4 year olds)  - 8:30am to 3:10pm (5 and 6 year olds),   Monday - Friday"	
32074	West End Assembly of God	"401 N. Parham Road, RICHMOND, VA  23229"	Religious Exempt Child Day Center	60	37.580682	-77.5682334	(804) 774-4312	Exempt	"Nov. 15, 2018"	Ms. Virginia  Good		Not Available	"8:45 a.m.  - 12:00 p.m.,   Monday - Friday"	
21176	Prince of Peace Lutheran Church	"8306 Old Keene Mill Rd, SPRINGFIELD, VA  22152"	Religious Exempt Child Day Center	135	38.7797783	-77.2309958	(703) 451-6177	Exempt	"Nov. 12, 2018"	Ms. Marcel  Page		Not Available	"8:45 a.m.  - 3:30 p.m.,   Monday - Friday"	
39294	White Memorial United Methodist Church	"4073 Old Town Road, SHAWSVILLE, VA  24162"	Religious Exempt Child Day Center	25	37.1702219	-80.2505366	(540) 268-5901	Exempt	"Sept. 3, 2018"	Ms. Pam  Linkous		Not Available	"8:45 am  - 11:45 am,   Mon,Wed, Fri"	
40538	St. Michael Lutheran Church	"2308 Merrimac Road, BLACKSBURG, VA  24060"	Religious Exempt Child Day Center	10	37.2110157	-80.4666109	(540) 951-1915	Exempt	"Aug. 11, 2023"	Ms. Judy  Clemens		Not Available	"8:45 am  - 11:45 am,   Monday - Friday"	
19817	Timberville Church of the Brethren	"145 Church Street, TIMBERVILLE, VA  22853"	Religious Exempt Child Day Center	20	38.639865	-78.771962	(540) 896-1131	Exempt	"Sept. 3, 2018"	Rev. Bernie  Fuska		Not Available	"8:45 AM  - 11:45 AM,   Monday - Friday"	
17460	North Main Baptist Church	"2818 North Main Street, DANVILLE, VA  24540"	Religious Exempt Child Day Center	56	36.6251604	-79.3838522	(434) 836-2808	Exempt	28-Mar-19	Cheryl  Smyth		Not Available	"8:45 AM  - 12:00 Noon,   Monday - Friday"	
16256	North Run Baptist Church	"2100 Lydell Drive, HENRICO, VA  23228"	Religious Exempt Child Day Center	78	37.636464	-77.4849935	(804) 266-3084 (310)	Exempt	27-Apr-19	Ms. Sherri  Talman		Not Available	"8:45 am  - 12:00 pm,   Monday - Friday"	
15908	West Richmond Church of the Brethren	"7612 Wanymala Road, RICHMOND, VA  23229"	Religious Exempt Child Day Center	70	37.6113511	-77.5415656	(804) 288-3887	Exempt	"Jan. 16, 2019"	Ms. Jackie  Allgood		Not Available	"8:45 am  - 12:15 pm,   Monday - Friday"	
39234	Wilderness Community Church	"10501 Plank Road, SPOTSYLVANIA, VA  22553"	Religious Exempt Child Day Center	30	38.3226901	-77.6971126	(540) 748-1369	Exempt	"Aug. 8, 2018"	Ms Becky  Wilson		Not Available	"8:45 AM  - 12:15 PM,   Monday, Wednesday, Friday"	
44747	Orchard Hills Church	"6032 Cloverdale Road, ROANOKE, VA  24019"	Religious Exempt Child Day Center	58	37.344555	-79.877551	(540) 676-1003	Exempt	19-Jul-19	Lisa  Miles		Not Available	"8:45 am  - 4:30,   Tuesday - Thursday"	
25712	St. David's Episcopal Church	"43600 Russell Branch Parkway, ASHBURN, VA  20147"	Religious Exempt Child Day Center	68	39.0697628	-77.4845604	(703) 723-0286	Exempt	"Feb. 27, 2019"	Julie  Hellstrom		Not Available	"8:45am  - 3:45pm,   Monday - Friday"	
17666	St. John the Apostle Catholic Church	"101 Oakcrest Manor Drive, NE, LEESBURG, VA  20176"	Religious Exempt Child Day Center	60	39.1201579	-77.5602983	(703) 777-7873	Exempt	25-May-19	Dr. Jane  Taylor		Not Available	"8:45am to 11:30am ,   Monday - Friday"	
35557	St. Paul's Episcopal Church	"5486 St. Paul's Road, KING GEORGE, VA  22485"	Religious Exempt Child Day Center	20	38.3322645	-77.1238571	(540) 663-2141	Exempt	"Sept. 2, 2018"	Ms. Stephanie  Hanchey		Not Available	"8:50 a.m.  - 12:10 p.m.,   Monday - Friday"	
25300	Rocky Mount United Methodist Church	"35 North Main Street, ROCKY MOUNT, VA  24151"	Religious Exempt Child Day Center	20	36.9994489	-79.8879132	(540) 483-3776	Exempt	"Aug. 21, 2019"	Jan  Mohler		Not Available	"8:50 am  - 12:10 pm,   Monday - Friday"	
9267	St. Stephen's United Methodist Church	"9203 Braddock Rd, BURKE, VA  22015"	Religious Exempt Child Day Center	200	38.8098242	-77.2627588	(703) 978-9024	Exempt	"Nov. 20, 2018"	Ms. Veronica  Mayes		Not Available	"9 a.m.  - 2 p.m.,   Monday - Friday"	
17321	Sinking Springs Presbyterian Church	"136 East Main Street, ABINGDON, VA  24210"	Religious Exempt Child Day Center	60	36.7113192	-81.9720187	(276) 619-0020	Exempt	"Sept. 30, 2018"	Ms. Gypsy  Holt		Not Available	"9 am  - 12:30 pm,   Monday - Thursday"	
17526	Richlands Presbyterian Church	"1301 Second Street, RICHLANDS, VA  24641"	Religious Exempt Child Day Center	16	37.0941454	-81.7968833	(276) 964-9465	Exempt	"Aug. 7, 2023"	Ms. Mary Lee Hall		Not Available	"9 am  - 3 pm,   Monday - Friday"	
